Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Dec. 20, 2024","Dec. 20, 2024",Run,576,8.72436647808,4638,8.859261910443012,5.34697988745725,6.772586261759999,11.221279787519999,0,11990,Slippery but nice,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8326467949
"Dec. 14, 2024","Dec. 13, 2024",Run,1197,5.58939655296,28110,83.81862423447069,0.7985676151276544,0.715829773824,75.1347995904,0,67805,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8318407312
"Dec. 9, 2024","Dec. 9, 2024",Run,389,5.09450717952,2418,7.906948421220075,0.6047731249502903,7.5882822681599995,99.21074676479999,0,6307,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8313239101
"Dec. 9, 2024","Dec. 8, 2024",Run,351,5.04052978176,2600,8.594060685596117,2.2982532013043824,6.981543486719999,26.106778368,0,6737,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8311912945
"Dec. 6, 2024","Dec. 5, 2024",Run,623,7.703382551040001,3373,7.297756104350593,0.134443599379623,8.22170397312,446.28396595199996,0,8859,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8308218154
"Dec. 4, 2024","Dec. 3, 2024",Run,642,7.83182429568,3327,7.078101387894694,0.29465981169967387,8.47686546432,203.62546828799998,0,8763,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8305568122
"Dec. 1, 2024","Nov. 30, 2024",Run,628,7.77076578432,3187,6.835455937326016,0.6236391970890002,8.77774841856,96.2093202048,0,8421,Not bad,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8301422950
"Nov. 28, 2024","Nov. 28, 2024",Run,615,7.680916108800001,3077,6.675328581086455,0.26143944364908933,8.988314987519999,229.498891776,0,8149,Good. Left knee slightly bothering,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8298548293
"Nov. 25, 2024","Nov. 24, 2024",Run,616,7.84518185088,2998,6.368060526525094,0.258804829794003,9.42203319552,231.83565926400001,0,7977,Sub 50!! Clearly pushigb it last time has done good,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8293208956
"Nov. 23, 2024","Nov. 22, 2024",Run,619,7.6586910681600004,3148,6.848318321005329,0.2688455668893661,8.76128482944,223.1757792,0,8317,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8290362880
"Nov. 21, 2024","Nov. 21, 2024",Run,623,7.748315435520001,3135,6.744176509186351,0.2785868030700708,8.896566286079999,215.373679488,0,8295,"Good, didnt know tge way but thats fine",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8288631829
"Nov. 21, 2024","Nov. 20, 2024",Run,616,7.81025908608,3016,6.436162809194306,0.7968029209417005,9.3223665216,75.30120575999999,0,8016,Fastest yet! Good run. No headphone so could concentrate on breathing more. Has Aurelie with me on bike which helped spur me on,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8287733998
"Nov. 20, 2024","Nov. 19, 2024",Run,638,7.756506996480001,3318,7.129923745327289,0.9630942794082558,8.415243682559998,62.2991546496,0,8733,"Good run, fasted yesterday, feeling lighter, but perhaps lacking some gas",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8286253363
"Nov. 19, 2024","Nov. 18, 2024",Run,495,6.2898474355200005,2410,6.386266702457647,5.1387397598027515,9.3951893376,11.67601602816,0,6411,"Not bad, bit slower thab expected but no worries",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8284596481
"Nov. 18, 2024","Nov. 17, 2024",Run,643,7.81293059712,3365,7.176153762029746,5.197098942177682,8.36104097664,11.54490277248,0,8851,Dunno why so slow but fuck it we got out tgere in tge rain,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8283070723
"Nov. 16, 2024","Nov. 16, 2024",Run,493,6.302464692480001,2387,6.312137119223733,2.964872643760439,9.50552596224,20.2370179968,0,6357,"Discipline is key, good work",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8281314172
"Nov. 16, 2024","Nov. 15, 2024",Run,637,7.77317980032,3303,7.080462598425196,5.031671289668337,8.474000832,11.924466554879999,0,8699,Good time i think. Despite stopping for CS,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8279879134
"Nov. 14, 2024","Nov. 14, 2024",Run,634,7.826883609600001,3233,6.882120913863039,1.2412013839179192,8.718267064319999,48.34018759679999,0,8537,"Better, i think tgat mightt be tge best time on that ciiecuit",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8278214230
"Nov. 13, 2024","Nov. 13, 2024",Run,642,7.797400427520001,3350,7.1582582716933105,1.0334956354887457,8.38193026176,58.055314521599996,0,8814,"Good, very wet",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8276662846
"Nov. 12, 2024","Nov. 12, 2024",Run,627,7.9689404044800005,3599,7.524991549351785,0.15026619541875447,7.97343047424,399.29112115199996,0,9427,Good. A bit faster tgan states. Couple minutes left recording after finish,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8274847603
"Nov. 12, 2024","Nov. 11, 2024",Run,501,6.27167794176,2504,6.654574783265728,0.2826648622047244,9.016317573119998,212.26603622399998,0,6634,Good run,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8273520598
"Nov. 9, 2024","Nov. 8, 2024",Run,613,7.78273930368,3505,7.504734848484849,0.14155767815954823,7.9949795904,423.856147968,0,9183,Nit bad,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8268691444
"Nov. 7, 2024","Nov. 7, 2024",Walk,501,6.30536151168,2481,6.557268054561361,5.013558319414619,9.15018280704,11.967548693759998,0,6370,What a better time! Proof that health is worth it. Fewer walks. Lets jeep getting better,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8266936201
"Nov. 6, 2024","Nov. 5, 2024",Walk,635,10.569270159360002,10191,16.0690318539728,0.5603631044698958,3.7338872947199993,107.0733578112,0,17061,Nice area and scenery,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8263732024
"Nov. 5, 2024","Nov. 4, 2024",Run,605,7.82170152192,3628,7.730416865505448,0.4091368905591346,7.7615442431999995,146.65018452479998,0,9481,So much better! No vompartment syndrome,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8261869384
"Nov. 3, 2024","Nov. 3, 2024",Run,462,6.340187715840001,2947,7.7462618309075,0.33529375944484213,7.74567611136,178.94778739199998,0,7700,Better! Slight compartment sybdrome but i am less sick now tyan yesterday,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8260042375
"Nov. 3, 2024","Nov. 2, 2024",Run,392,6.6184272,3894,9.803994671120655,5.516458880139982,6.11996508288,10.87654220928,0,9994,Compartment syndrome ,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8258589091
"Oct. 3, 2024","Oct. 3, 2024",Run,238,4.005850337280001,2298,9.558801598663804,0.317649924441263,6.2769244032,188.88709593599998,0,5908,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8198954731
"Oct. 2, 2024","Oct. 2, 2024",Run,240,3.1691845785600004,1527,8.030974111190647,4.189850025849042,7.471089838079999,14.320313061119998,0,3978,Hot,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8197128796
"Sept. 30, 2024","Sept. 30, 2024",Run,387,6.519903160320001,3736,9.551717967072298,1.0761216992762268,6.28160759424,55.75588381439999,0,9606,Good,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8193319870
"Sept. 29, 2024","Sept. 29, 2024",Run,404,7.012137116160001,4698,11.166102461624114,1.3314431221665473,5.37339040128,45.0638850816,0,11957,Hard i think partly due to altitude,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8191823689
"April 11, 2024","April 11, 2024",Run,271,3.5508083212800003,1265,5.935225781436411,4.220241290861369,10.10912652288,14.217186297599998,0,3391,Fasted so felt hard git better when going. More tough than yesterdays run,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7867794025
"April 10, 2024","April 10, 2024",Run,125,1.6423194585599998,575,5.732180316949017,4.191223256183886,10.46722165632,14.315629870079999,0,1544,Nice morning jog in sun,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7865940277
"April 10, 2024","April 10, 2024",Run,121,1.5675396802560002,574,6.102983575916646,0,9.831257187839999,0,0,1520,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7865919418
"April 6, 2024","Feb. 22, 2024",Run,61,0.85704005376,435,8.459347411119065,0,7.09274915712,0,0,1130,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7856938546
"April 6, 2024","Feb. 22, 2024",Run,104,1.3523896995840001,486,5.989396921975661,0,10.017699690239999,0,0,1432,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7856938519
"Feb. 21, 2024","Feb. 21, 2024",Run,388,6.03235239552,6422,17.745491330629125,2.5379036427264774,3.3811351833599996,23.6415852288,0,15980,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7777957018
"Feb. 21, 2024","Feb. 21, 2024",Run,54,0.859940091648,467,9.051017060367453,0,6.629081057279999,0,0,1172,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7777732804
"Nov. 10, 2023","Nov. 9, 2023",Run,461,5.650101008640001,2370,6.990550186908454,3.63739511254275,8.58298560768,16.4952931968,0,6249,Or bad not bad,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7620664834
"Nov. 9, 2023","Nov. 8, 2023",Run,465,5.90172194304,2276,6.426904378429969,3.9506159031257453,9.3357240768,15.18749198208,0,6050,Much better. What a run!,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7619066113
"Nov. 8, 2023","Nov. 7, 2023",Run,475,8.02735959168,4735,9.829843712717727,4.166666666666666,6.10387164288,14.400007775999997,0,12150,Good,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7617303247
"Nov. 7, 2023","Nov. 6, 2023",Run,388,5.55954322176,2865,8.583559512447307,4.2795076751769665,6.990105196799999,14.020315246079997,0,7424,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615480459
"Nov. 7, 2023","Oct. 18, 2023",Run,84,1.162310079744,586,8.402802632625466,0,7.14046620672,0,0,1440,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417150
"Nov. 7, 2023","Oct. 7, 2023",Run,97,1.6032204460800001,892,9.273032987353854,0,6.47039973888,0,0,2184,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417225
"Nov. 7, 2023","Oct. 5, 2023",Run,189,2.51622543744,1226,8.120637974230494,0,7.3885787712,0,0,3140,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417279
"Nov. 7, 2023","Sept. 17, 2023",Run,60,0.7682107023360001,347,7.5283469537898675,0,7.96990601088,0,0,860,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417327
"Jan. 7, 2025","Sept. 4, 2023",Run,284,3.7686008448,1827,8.079938161138948,0,7.425818991359999,0,0,4434,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8350645456
"Jan. 7, 2025","Sept. 4, 2023",Run,59,0.721539726336,310,7.1606194822238125,0,8.379178283519998,0,0,812,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/8350645426
"Nov. 7, 2023","June 24, 2023",Run,21,0.269399357568,121,7.4857830271216095,0,8.015209044479999,0,0,284,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417366
"Nov. 7, 2023","June 23, 2023",Run,240,3.11285753856,1136,6.082298128927066,0,9.86469935616,0,0,3134,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417423
"Nov. 7, 2023","June 21, 2023",Run,101,1.29487013568,594,7.645537560645828,0,7.84769242752,0,0,1306,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417570
"Nov. 7, 2023","June 15, 2023",Run,278,3.5176558348800007,1579,7.481309154537501,0,8.01997270272,0,0,3680,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7615417627
"Oct. 18, 2022","Oct. 18, 2022",Run,311,4.04684032896,1466,6.034701095601686,4.044231686948223,9.94249504512,14.835930785279999,0,3922,Slow but steady,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6912792961
"Oct. 17, 2022","Oct. 17, 2022",Run,234,3.05369805312,1090,5.944403433945756,4.4817950668098305,10.093531979519998,13.387505091839998,0,2921,Not like my old self. But remember purpose its looking/feeling good not setting records,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6910922392
"Oct. 17, 2022","Oct. 15, 2022",Run,294,3.89873240064,1339,5.724083850314165,0,10.482027621119999,0,0,3804,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6910883275
"Oct. 17, 2022","Sept. 9, 2022",Run,909,11.46926360448,4478,6.5072476735862566,0,9.220478952959999,0,0,12216,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6910883353
"Dec. 13, 2021","Dec. 13, 2021",Run,295,4.00359725568,1227,5.111585838701981,3.5794211803070066,11.73804014592,16.7624443008,0,3346,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6279379846
"Dec. 13, 2021","Dec. 11, 2021",Run,204,2.7046635264000005,935,5.761658166308757,0,10.413662687999999,0,0,2662,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6279347509
"Dec. 13, 2021","Dec. 10, 2021",Run,212,2.70041485824,1034,6.3817306927543145,0,9.40185202176,0,0,2844,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6279347593
"Dec. 13, 2021","Dec. 10, 2021",Run,204,2.63100385152,975,6.176361300007954,0,9.71446709376,0,0,2716,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6279347524
"Dec. 13, 2021","Dec. 9, 2021",Run,123,1.525249338624,617,6.742063847132745,0,8.899350451199998,0,0,1594,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6279347656
"Dec. 13, 2021","Dec. 9, 2021",Run,167,2.13963894144,801,6.239374552612741,0,9.616361483519999,0,0,2264,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6279347629
"Dec. 4, 2021","Dec. 4, 2021",Run,501,6.69722068224,2254,5.607887437365783,4.318486290066015,10.69920859392,13.893756433919998,0,6080,Not bad for first back in ages. But what time was I doing this before? 30 mins I thought,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/6264879301
"June 27, 2021","June 27, 2021",Run,564,7.271836957440001,2684,6.152283166308757,4.309762238527002,9.75247979904,13.9218716736,0,7656,"Alright, slow but was early morning. Win just for going out",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5885461792
"June 25, 2021","June 25, 2021",Run,537,7.0000026624,2520,5.999997514515231,0,9.99999690624,0,,6747,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5881712911
"June 25, 2021","June 25, 2021",Run,11,0.1309149844992,56,6.843595899944325,4.921185277976616,8.767352056319998,12.19218092928,0,105,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5881711300
"June 17, 2021","June 17, 2021",Run,486,6.43967736192,2217,5.737983923884514,2.401624512844985,10.4566321728,24.983134387199996,0,6343,"Good, slow but thats to be expected its been a while",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5858600371
"June 8, 2021","June 8, 2021",Run,557,7.28902475136,2589,5.918566819772528,3.97639038017975,10.13759581824,15.089064503039998,0,7295,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5831831611
"May 2, 2021","May 2, 2021",Run,840,11.20483229184,3791,5.637104310824783,4.0868453233118585,10.64376669312,14.68125673344,0,11240,"Good run, good time",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5725992712
"May 1, 2021","May 1, 2021",Generic,400,0,1800,0,0,0,0,,,,MyFitnessPal,http://www.mapmyfitness.com/workout/5723267545
"April 29, 2021","April 29, 2021",Generic,440,0,1800,0,0,0,0,,,,MyFitnessPal,http://www.mapmyfitness.com/workout/5717178949
"April 25, 2021","April 25, 2021",Run,878,11.632628113920001,4008,5.74258207070707,4.154494005010737,10.448263584,14.44218868224,0,11644,"Good run, good energy, probably due to all the flapjacks and muffins today",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5704340605
"April 24, 2021","April 22, 2021",Run,861,11.3214936384,3978,5.855360942098146,4.118404766165593,10.2470151168,14.568747494399998,0,11389,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5699777215
"April 20, 2021","April 20, 2021",Run,882,11.46284232192,4158,6.044984788833214,3.9417924321959754,9.925580839679998,15.221497420799999,0,11497,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5689350754
"April 17, 2021","April 17, 2021",Run,953,12.28821048576,4540,6.156446353296747,4.380561272170524,9.74588148864,13.696869288959999,0,12833,"Got really tired towards the end there, is that a week off, bad food or lack of recent nutrition to call on?",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5679353743
"April 8, 2021","April 8, 2021",Run,940,12.44045442816,4299,5.75878743140062,4.301075469259524,10.41886086912,13.950003006719998,0,12328,"Ok, except having to run gingerly on my leg is not ideal",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5650954837
"April 6, 2021","April 6, 2021",Run,981,12.84180872832,4561,5.918759444842122,4.118404766165593,10.137257856,14.568747494399998,0,12901,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5644608172
"April 3, 2021","April 3, 2021",Run,946,12.6656982144,4206,5.53336639028076,3.957948083194146,10.84330925568,15.159376742400001,0,12260,"Good run, decent effort, not bad legs",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5634121846
"April 3, 2021","April 2, 2021",Run,36,0.6097997537280001,357,9.757267557464408,0,6.149239050239999,0,0,774,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5633895040
"April 2, 2021","April 2, 2021",Generic,236,0,900,0,0,0,0,,,,MyFitnessPal,http://www.mapmyfitness.com/workout/5632294615
"April 1, 2021","April 1, 2021",Run,385,5.05000881792,1790,5.909159259922054,4.028958383043029,10.15372144512,14.892193451519999,0,4827,"Ive route, shame o got a little oat",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5628847567
"March 30, 2021","March 30, 2021",Run,955,12.61714430592,4371,5.772786924361728,3.3916241648771175,10.39359416832,17.6905529856,0,12484,"Nice run, hot sun, beautiful countryside",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5620833985
"March 27, 2021","March 27, 2021",Run,1306,16.3708909056,7264,7.394876421697288,4.309762238527002,8.11373308416,13.9218716736,0,17750,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5612822437
"March 25, 2021","March 24, 2021",Generic,80,0,300,0,0,0,0,,,,MyFitnessPal,http://www.mapmyfitness.com/workout/5604490030
"March 23, 2021","March 23, 2021",Generic,420,0,1800,0,0,0,0,,,,MyFitnessPal,http://www.mapmyfitness.com/workout/5600879668
"March 16, 2021","March 16, 2021",Run,302,4.73951808,2564,9.016220273602162,4.032767388451443,6.65468572032,14.878127784959998,0,5428,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5577117481
"March 14, 2021","March 14, 2021",Generic,440,0,1800,0,0,0,0,,,,MyFitnessPal,http://www.mapmyfitness.com/workout/5570494072
"March 13, 2021","March 13, 2021",Generic,400,0,1500,0,0,0,0,,,,MyFitnessPal,http://www.mapmyfitness.com/workout/5567763709
"March 15, 2021","March 11, 2021",Run,378,5.06286747648,1609,5.296729599141016,0,11.32773789312,0,0,4778,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5572303621
"March 11, 2021","March 11, 2021",Run,381,5.092624247040001,1663,5.436401415732124,1.6643551658315436,11.0367202176,36.0499493376,0,4826,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5560037134
"March 9, 2021","March 9, 2021",Run,130,0.6693052481280001,3053,75.94709397120813,4.6326453511492875,0.7900205322239999,12.951565989119999,0,694,Knee too painful to go,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5554749139
"March 7, 2021","March 7, 2021",Run,1236,15.69234319488,6033,6.407704008589835,4.367108585858586,9.36375884928,13.73906628864,0,16666,"Good route that, It was tough going and slow on the hills but being up there on the downs  it filled my heart with joy, I loved it, great weather too which helped",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5547340327
"March 4, 2021","March 4, 2021",Run,471,6.45116807808,1927,4.975965362284259,3.4843762427423846,12.057961639679998,17.219658931199998,0,5748,"Good time there,  dry happy with that run",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5537653225
"March 3, 2021","March 2, 2021",Run,450,6.0251425344000005,1957,5.41188210848644,3.97639038017975,11.086722535679998,15.089064503039998,0,5714,Reaction run. Shouldnt have eaten all dem bonbons in car,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5531797861
"March 2, 2021","March 2, 2021",Run,572,7.74651297024,2388,5.137037202736022,4.162602899069435,11.679878453759999,14.41405734912,0,7098,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5529425980
"Feb. 27, 2021","Feb. 27, 2021",Run,68,0.8699904449280002,399,7.643735584188339,0,7.849527079679999,0,0,982,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5519460973
"Feb. 27, 2021","Feb. 27, 2021",Run,882,11.691900253440002,4016,5.72443803189374,3.736137208701185,10.48138388352,16.05937018752,0,11610,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5519343316
"Feb. 27, 2021","Feb. 25, 2021",Run,584,7.81350996096,2570,5.479835262069513,4.17481905670882,10.949236277759999,14.37187644288,0,7322,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5519175283
"Feb. 24, 2021","Feb. 23, 2021",Run,483,6.593160499200001,1987,5.022294798377475,4.0137969259524375,11.946739875839999,14.948440024319998,0,5844,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5508283840
"Feb. 20, 2021","Feb. 20, 2021",Run,967,12.95089006464,4294,5.525127008271694,3.7892271633659425,10.85948316288,15.834367802879997,0,12424,Reasonable time there.,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5497208161
"Feb. 18, 2021","Feb. 18, 2021",Run,481,6.467390265600001,2036,5.246876988387815,3.700489143402529,11.43537081984,16.2141408,0,5864,"Into wind so slow, not bad. Dont worry about slowness just be happy you ran",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5492012206
"Feb. 16, 2021","Feb. 16, 2021",Run,445,5.924606814720001,2014,5.662735872504572,4.051918048596198,10.59558293376,14.807815545599999,0,5763,Slow but thats to be expected with unhealthy food yesterday,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5486228863
"Feb. 13, 2021","Feb. 13, 2021",Run,1250,16.251960384,5888,6.037553189374055,4.207757943609321,9.93779576064,14.259367203839998,0,16770,"That might be longest run, but goddam unpleasant on way back from marina, blistered toes, muscle pain and cold",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5476678393
"Feb. 11, 2021","Feb. 11, 2021",Run,476,6.53139387648,1941,4.952999483019168,3.674994283385031,12.11387025024,16.326633945599998,0,5761,"Slower than last time I did this route, Im not sure if the way round makes a difference. But I reckon my low carb and calorie intake impacted it. You have to reach deeper with breath.",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5470763086
"Feb. 9, 2021","Feb. 9, 2021",Run,444,5.96627273088,1872,5.228577606776426,3.8929464427741984,11.47539520512,15.412494366719997,0,5531,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5464723090
"Feb. 6, 2021","Feb. 6, 2021",Run,967,12.859141363200001,4375,5.668937157003102,3.914371321482542,10.583995656959999,15.328132554239998,0,12744,"Decent steady pace there, slightly painful knees towards end though",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5452850860
"Feb. 4, 2021","Feb. 4, 2021",Run,473,6.567845518080001,1916,4.859489332299372,3.4436391473793044,12.34698372864,17.423401881599997,0,5788,"Woo! Fastest on that route, I think that was considering the wind!",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5446311568
"Feb. 2, 2021","Feb. 2, 2021",Run,441,5.89869637632,1914,5.405003529388372,3.8647361906466235,11.100820389119999,15.525003605759998,0,5555,"Well done for getting back to it, although slow I feel you pushed nicely",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5438543350
"Jan. 30, 2021","Jan. 30, 2021",Run,973,13.01402462976,4366,5.591247116837668,3.466014724011771,10.73105751168,17.310908736000002,0,12814,"Fairly slow after bad food yesterday, at least Im ready to get back on it now",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5426350759
"Jan. 28, 2021","Jan. 28, 2021",Run,470,6.498788567040001,1907,4.888451443569554,3.7691382327209095,12.2738229504,15.9187457088,,5740,"Wow! That was my fastest on that route, maybe no music is helpful, I defo pushed hard at the end there, keeping it sensible in the first half",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5418106984
"Jan. 26, 2021","Jan. 26, 2021",Run,443,5.917091178240001,1900,5.347122802831463,3.8473129424162886,11.2209901056,15.59531584512,0,5574,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5405056795
"Jan. 24, 2021","Jan. 24, 2021",Run,996,13.213116576000001,4537,5.721648075240594,3.8163375884832575,10.486485504,15.721874657279997,0,12954,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5395124248
"Jan. 22, 2021","Jan. 22, 2021",Run,478,6.485994282240001,1981,5.090496500437445,3.8929464427741984,11.786674521599998,15.412494366719997,0,5774,"Damn, I thought that was gonna be under 5",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5384940136
"Jan. 19, 2021","Jan. 19, 2021",Run,491,6.66728688384,2031,5.076285741270977,3.914371321482542,11.819666073599999,15.328132554239998,0,5931,"Reasonable pace, windy, not too hard, 90%",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5372882413
"Jan. 16, 2021","Jan. 16, 2021",Run,437,5.93202589056,1816,5.104172880378589,3.649841177523264,11.755083098879998,16.4391270912,0,5432,"Decent pace there, well done. Good work all round, now lets keep diet good for three months",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5359905205
"Jan. 14, 2021","Jan. 14, 2021",Run,482,6.49138558464,2029,5.209041696492483,3.98754399308041,11.51842906368,15.04686750336,,5970,"It was windy on way out so I think it was a good time, certainly maxed out on finish",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5350503649
